ID,Sex,PC,YearTagged,DateTagged,DamGenID,DamSource,SireGenID,SireSource,BirthDate,TimeToRecovery,Domestication_Index,DamID,SireID
OO35,F,252,2021,4/13/21,142521,captive,142522,captive,5/1/20,49.57142857,5.42845,OA30,YD88
OO04,F,253,2021,3/23/21,142531,wild,142532,captive,5/1/20,46.57142857,4.1323,RZ72,YP03
OO37,F,255,2021,4/13/21,142551,captive,142552,wild,5/1/20,49.57142857,4.6682,YK18,RZ69
OO02,F,258,2021,3/23/21,142581,captive,142582,wild,5/1/20,46.57142857,5.09815,YT55,RZ17
OL17,F,258,2021,3/23/21,142581,captive,142582,wild,5/1/20,46.57142857,5.09815,YT55,RZ17
OO38,F,258,2021,4/13/21,142581,captive,142582,wild,5/1/20,49.57142857,5.09815,YT55,RZ17
OP06,F,260,2021,3/23/21,142601,captive,142602,captive,5/5/20,46,7.34255,YJ37,YO52
OP25,F,260,2021,4/13/21,142601,captive,142602,captive,5/5/20,49,7.34255,YJ37,YO52
OP01,F,262,2021,3/23/21,142621,captive,142622,captive,5/5/20,46,8.91895,YO02,YS97
OR05,F,264,2021,3/23/21,142641,captive,142642,captive,5/5/20,46,8.04515,YR82,YD58
OR24,F,264,2021,4/13/21,142641,captive,142642,captive,5/5/20,49,8.04515,YR82,YD58
OR21,F,264,2021,4/13/21,142641,captive,142642,captive,5/5/20,49,8.04515,YR82,YD58
OR02,F,265,2021,3/23/21,142651,captive,142652,captive,5/5/20,46,7.7537,OD17,YO53
OR01,F,265,2021,3/23/21,142651,captive,142652,captive,5/5/20,46,7.7537,OD17,YO53
OR23,F,266,2021,4/13/21,142661,wild,142662,captive,5/5/20,49,2.96385,RZ54,YO99
OR20,F,268,2021,4/13/21,142681,wild,142682,captive,5/5/20,49,5.2456,RZ36,YV63
OR03,F,271,2021,3/23/21,142711,wild,142712,captive,5/5/20,46,5.15965,RZ39,OA43
OS18,F,274,2021,3/23/21,142741,captive,142742,captive,5/8/20,45.57142857,5.77395,YH99,OH67
OT23,F,274,2021,4/13/21,142741,captive,142742,captive,5/8/20,48.57142857,5.77395,YH99,OH67
OS34,F,276,2021,4/27/21,142761,captive,142762,wild,5/8/20,50.57142857,3.1177,YI64,RZ47
OS16,F,277,2021,3/23/21,142771,captive,142772,wild,5/8/20,45.57142857,3.23755,YK54,RZ45
OT33,F,277,2021,4/27/21,142771,captive,142772,wild,5/8/20,50.57142857,3.23755,YK54,RZ45
OT05,F,281,2021,3/23/21,142811,captive,142812,captive,5/12/20,45,5.27685,YP40,OK37
OT03,F,282,2021,3/23/21,142821,captive,142822,captive,5/12/20,45,6.9009,YP20,OA54
OT01,F,282,2021,3/23/21,142821,captive,142822,captive,5/12/20,45,6.9009,YP20,OA54
OT06,F,284,2021,3/23/21,142841,captive,142842,captive,5/12/20,45,7.81105,OB13,OK34
OT22,F,284,2021,4/13/21,142841,captive,142842,captive,5/12/20,48,7.81105,OB13,OK34
OT20,F,284,2021,4/13/21,142841,captive,142842,captive,5/12/20,48,7.81105,OB13,OK34
OV01,F,289,2021,3/24/21,142891,captive,142892,captive,5/15/20,44.71428571,8.7766,YF57,OK38
YA63,M,1,2021,2/9/21,140011,captive,140012,captive,1/28/20,54,8.7112,YC26,YR07
YA14,M,4,2021,1/14/21,140041,captive,140042,captive,1/28/20,50.28571429,7.90235,YL16,YA06
YA51,M,5,2021,2/3/21,140051,captive,140052,captive,1/28/20,53.14285714,8.6111,YO07,YA04
YA84,M,7,2021,2/17/21,140071,captive,140072,captive,1/28/20,55.14285714,8.51905,YS03,YA00
YB75,M,13,2021,2/9/21,140131,captive,140132,captive,1/31/20,53.57142857,5.6599,YP06,YD11
YB49,M,15,2021,2/3/21,140151,captive,140152,captive,2/4/20,52.14285714,8.04415,YD24,OF04
YB88,M,17,2021,2/17/21,140171,captive,140172,wild,2/4/20,54.14285714,3.34865,YJ35,RZ00
YB02,M,17,2021,1/14/21,140171,captive,140172,wild,2/4/20,49.28571429,3.34865,YJ35,RZ00
YC86,M,18,2021,2/17/21,140181,captive,140182,captive,2/4/20,54.14285714,8.646,YL29,YA39
YC95,M,19,2021,3/2/21,140191,captive,140192,captive,2/4/20,56,9.06495,YP05,YC00
YC87,M,20,2021,2/17/21,140201,captive,140202,captive,2/4/20,54.14285714,7.4883,YD37,YG44
YD25,M,20,2021,1/25/21,140201,captive,140202,captive,2/4/20,50.85714286,7.4883,YD37,YG44
YD14,M,25,2021,1/14/21,140251,captive,140252,captive,2/7/20,48.85714286,8.91995,YF32,YI17
YD52,M,26,2021,2/3/21,140261,captive,140262,captive,2/7/20,51.71428571,8.60595,YG30,YD07
YD17,M,28,2021,1/14/21,140281,captive,140282,captive,2/7/20,48.85714286,7.98925,OA00,YB44
YF93,M,30,2021,3/24/21,140301,captive,140302,wild,2/11/20,58.14285714,5.25855,YH49,RZ23
YD50,M,31,2021,2/3/21,140311,captive,140312,captive,2/14/20,50.71428571,9.13085,YA64,YX00
YF18,M,32,2021,1/25/21,140321,captive,140322,wild,2/14/20,49.42857143,5.0852,YD42,RZ20
YG67,M,32,2021,3/2/21,140321,captive,140322,wild,2/14/20,54.57142857,5.0852,YD42,RZ20
YF59,M,33,2021,2/17/21,140331,captive,140332,captive,2/14/20,52.71428571,7.26245,YD20,YJ59
YF22,M,34,2021,1/25/21,140341,captive,140342,captive,2/14/20,49.42857143,7.4873,YD19,OG00
YF20,M,35,2021,1/25/21,140351,captive,140352,captive,2/14/20,49.42857143,7.4468,YJ36,YT02
YF16,M,35,2021,1/25/21,140351,captive,140352,captive,2/14/20,49.42857143,7.4468,YJ36,YT02
YF04,M,36,2021,1/15/21,140361,captive,140362,captive,2/14/20,48,8.365,YK06,YF05
YF31,M,37,2021,2/3/21,140371,captive,140372,captive,2/14/20,50.71428571,8.75295,YF40,YJ09
YF61,M,37,2021,2/17/21,140371,captive,140372,captive,2/14/20,52.71428571,8.75295,YF40,YJ09
YG08,M,38,2021,1/15/21,140381,wild,140382,captive,2/18/20,47.42857143,4.8296,RZ04,YH13
YG40,M,38,2021,2/9/21,140381,wild,140382,captive,2/18/20,51,4.8296,RZ04,YH13
YG70,M,38,2021,3/2/21,140381,wild,140382,captive,2/18/20,54,4.8296,RZ04,YH13
YG71,M,38,2021,3/2/21,140381,wild,140382,captive,2/18/20,54,4.8296,RZ04,YH13
YG75,M,38,2021,3/2/21,140381,wild,140382,captive,2/18/20,54,4.8296,RZ04,YH13
YG56,M,39,2021,2/17/21,140391,wild,140392,captive,2/18/20,52.14285714,3.9021,RZ07,YJ43
YG89,M,39,2021,3/24/21,140391,wild,140392,captive,2/18/20,57.14285714,3.9021,RZ07,YJ43
YG90,M,39,2021,3/24/21,140391,wild,140392,captive,2/18/20,57.14285714,3.9021,RZ07,YJ43
YG01,M,40,2021,1/15/21,140401,wild,140402,captive,2/18/20,47.42857143,3.9846,RZ10,YG07
YG69,M,40,2021,3/2/21,140401,wild,140402,captive,2/18/20,54,3.9846,RZ10,YG07
YG68,M,40,2021,3/2/21,140401,wild,140402,captive,2/18/20,54,3.9846,RZ10,YG07
YG86,M,40,2021,3/24/21,140401,wild,140402,captive,2/18/20,57.14285714,3.9846,RZ10,YG07
OG14,M,42,2021,3/2/21,140421,captive,140422,wild,2/18/20,54,5.13625,YB29,RZ19
YG73,M,42,2021,3/2/21,140421,captive,140422,wild,2/18/20,54,5.13625,YB29,RZ19
YG72,M,43,2021,3/2/21,140431,captive,140432,wild,2/18/20,54,4.3877,YF23,RZ21
YH86,M,43,2021,3/2/21,140431,captive,140432,wild,2/18/20,54,4.3877,YF23,RZ21
YG04,M,44,2021,1/15/21,140441,captive,140442,captive,2/18/20,47.42857143,7.67065,YH24,YA82
YG49,M,44,2021,2/17/21,140441,captive,140442,captive,2/18/20,52.14285714,7.67065,YH24,YA82
YH03,M,46,2021,1/19/21,140461,captive,140462,captive,2/18/20,48,8.62695,YI07,YK19
YH33,M,47,2021,1/26/21,140471,captive,140472,captive,2/18/20,49,8.67605,YI05,YG00
YH30,M,48,2021,1/26/21,140481,captive,140482,wild,2/18/20,49,2.7771,YI33,RZ18
YI86,M,48,2021,3/2/21,140481,captive,140482,wild,2/18/20,54,2.7771,YI33,RZ18
YH42,M,49,2021,2/3/21,140491,captive,140492,captive,2/18/20,50.14285714,8.3362,YI22,YP02
YH07,M,50,2021,1/19/21,140501,captive,140502,captive,2/18/20,48,8.49315,YK08,YB48
YH65,M,51,2021,2/17/21,140511,captive,140512,captive,2/18/20,52.14285714,7.96945,YL06,YJ42
YH63,M,52,2021,2/17/21,140521,captive,140522,captive,2/18/20,52.14285714,8.11255,OF02,YB39
YJ00,M,54,2021,1/20/21,140541,wild,140542,captive,2/21/20,47.71428571,4.3667,RZ05,YN18
YI50,M,54,2021,2/9/21,140541,wild,140542,captive,2/21/20,50.57142857,4.3667,RZ05,YN18
YJ38,M,54,2021,2/16/21,140541,wild,140542,captive,2/21/20,51.57142857,4.3667,RZ05,YN18
YJ50,M,54,2021,2/22/21,140541,wild,140542,captive,2/21/20,52.42857143,4.3667,RZ05,YN18
YJ73,M,54,2021,3/2/21,140541,wild,140542,captive,2/21/20,53.57142857,4.3667,RZ05,YN18
YI04,M,56,2021,1/19/21,140561,captive,140562,captive,2/21/20,47.57142857,6.98485,YK11,YR14
YJ78,M,57,2021,3/30/21,140571,captive,140572,wild,2/21/20,57.57142857,2.6577,YN13,RZ16
YJ99,M,57,2021,4/14/21,140571,captive,140572,wild,2/21/20,59.71428571,2.6577,YN13,RZ16
YI05,M,58,2021,1/19/21,140581,captive,140582,captive,2/25/20,47,8.9009,YA33,YG52
YI83,M,59,2021,3/2/21,140591,captive,140592,captive,2/25/20,53,8.19095,YA75,YL19
YJ41,M,60,2021,2/16/21,140601,captive,140602,wild,2/25/20,51,5.30445,YG18,RZ35
YK87,M,60,2021,3/2/21,140601,captive,140602,wild,2/25/20,53,5.30445,YG18,RZ35
YJ68,M,60,2021,3/2/21,140601,captive,140602,wild,2/25/20,53,5.30445,YG18,RZ35
YJ36,M,61,2021,2/8/21,140611,captive,140612,captive,2/25/20,49.85714286,7.1377,YJ22,YJ10
YJ39,M,61,2021,2/16/21,140611,captive,140612,captive,2/25/20,51,7.1377,YJ22,YJ10
YJ82,M,62,2021,3/30/21,140621,captive,140622,wild,2/25/20,57,4.145,YR12,RZ33
YJ90,M,63,2021,3/30/21,140631,wild,140632,captive,2/25/20,57,5.06885,RZ08,YS06
YJ29,M,64,2021,2/8/21,140641,captive,140642,wild,2/25/20,49.85714286,4.0342,YO14,RZ29
YJ37,M,64,2021,2/16/21,140641,captive,140642,wild,2/25/20,51,4.0342,YO14,RZ29
YJ49,M,64,2021,2/22/21,140641,captive,140642,wild,2/25/20,51.85714286,4.0342,YO14,RZ29
YK28,M,65,2021,1/26/21,140651,captive,140652,captive,2/28/20,47.57142857,8.47435,YH23,YA81
YK91,M,65,2021,3/2/21,140651,captive,140652,captive,2/28/20,52.57142857,8.47435,YH23,YA81
YJ35,M,66,2021,2/8/21,140661,captive,140662,wild,2/28/20,49.42857143,4.5364,YJ53,RZ30
YJ44,M,66,2021,2/16/21,140661,captive,140662,wild,2/28/20,50.57142857,4.5364,YJ53,RZ30
YK34,M,67,2021,1/26/21,140671,captive,140672,captive,2/28/20,47.57142857,9.0469,YO12,YB47
YK88,M,69,2021,3/2/21,140691,captive,140692,captive,2/28/20,52.57142857,9.15745,YT05,YF12
YK89,M,69,2021,3/2/21,140691,captive,140692,captive,2/28/20,52.57142857,9.15745,YT05,YF12
YK54,M,70,2021,2/16/21,140701,wild,140702,captive,2/28/20,50.57142857,3.7993,RZ12,YD03
YL50,M,71,2021,3/30/21,140711,captive,140712,captive,3/3/20,56,7.5835,YA77,YG59
YL07,M,72,2021,2/1/21,140721,captive,140722,captive,3/3/20,47.85714286,7.73265,YB45,YL20
YL17,M,72,2021,2/22/21,140721,captive,140722,captive,3/3/20,50.85714286,7.73265,YB45,YL20
YL15,M,73,2021,2/22/21,140731,captive,140732,captive,3/3/20,50.85714286,8.781,YK04,YV00
YL03,M,74,2021,1/20/21,140741,captive,140742,captive,3/3/20,46.14285714,7.2993,YP07,YK33
YL08,M,74,2021,2/1/21,140741,captive,140742,captive,3/3/20,47.85714286,7.2993,YP07,YK33
YL70,M,75,2021,4/14/21,140751,captive,140752,wild,3/3/20,58.14285714,4.7124,YS07,RZ24
YL68,M,75,2021,4/14/21,140751,captive,140752,wild,3/3/20,58.14285714,4.7124,YS07,RZ24
YL56,M,76,2021,3/30/21,140761,wild,140762,captive,3/3/20,56,2.7771,RZ06,YI41
YL61,M,76,2021,3/30/21,140761,wild,140762,captive,3/3/20,56,2.7771,RZ06,YI41
YL13,M,77,2021,2/16/21,140771,captive,140772,captive,3/3/20,50,7.386,YR19,YI44
YL14,M,77,2021,2/16/21,140771,captive,140772,captive,3/3/20,50,7.386,YR19,YI44
YL44,M,78,2021,3/9/21,140781,captive,140782,captive,3/6/20,52.57142857,8.83375,YB28,YS08
YL02,M,79,2021,1/20/21,140791,captive,140792,captive,3/6/20,45.71428571,6.44675,YJ33,YN48
YN31,M,83,2021,3/9/21,140831,captive,140832,wild,3/6/20,52.57142857,4.47315,YI38,RZ32
YN19,M,84,2021,2/22/21,140841,captive,140842,wild,3/6/20,50.42857143,5.0381,YN36,RZ22
YN37,M,84,2021,3/9/21,140841,captive,140842,wild,3/6/20,52.57142857,5.0381,YN36,RZ22
YN33,M,85,2021,3/9/21,140851,captive,140852,captive,3/10/20,52,9.01175,YD39,OG11
YO59,M,89,2021,3/30/21,140891,captive,140892,wild,3/10/20,55,5.19335,YT17,RZ27
YO33,M,94,2021,3/9/21,140941,wild,140942,captive,3/10/20,52,4.3164,RZ39,OA03
YO20,M,95,2021,2/22/21,140951,wild,140952,captive,3/10/20,49.85714286,3.6743,RZ13,OH11
YO08,M,97,2021,1/20/21,140971,captive,140972,captive,3/10/20,45.14285714,8.39795,YR11,OD05
YP13,M,99,2021,2/22/21,140991,captive,140992,captive,3/13/20,49.42857143,8.68165,YC21,OH10
YP10,M,101,2021,2/22/21,141011,captive,141012,captive,3/13/20,49.42857143,8.9221,YF19,OF14
YP12,M,101,2021,2/22/21,141011,captive,141012,captive,3/13/20,49.42857143,8.9221,YF19,OF14
YP29,M,103,2021,3/9/21,141031,captive,141032,captive,3/13/20,51.57142857,9.22095,YF44,OG05
YP28,M,103,2021,3/9/21,141031,captive,141032,captive,3/13/20,51.57142857,9.22095,YF44,OG05
YP27,M,104,2021,3/9/21,141041,captive,141042,captive,3/13/20,51.57142857,8.4629,YI03,OF13
YR35,M,105,2021,3/9/21,141051,captive,141052,captive,3/13/20,51.57142857,7.94435,YI02,YL41
YR77,M,106,2021,4/27/21,141061,captive,141062,wild,3/13/20,58.57142857,3.34865,YJ28,RZ51
YR60,M,110,2021,3/30/21,141101,wild,141102,captive,3/13/20,54.57142857,3.0591,RZ36,OB04
YR55,M,110,2021,3/30/21,141101,wild,141102,captive,3/13/20,54.57142857,3.0591,RZ36,OB04
YS58,M,110,2021,4/20/21,141101,wild,141102,captive,3/13/20,57.57142857,3.0591,RZ36,OB04
YS29,M,111,2021,3/9/21,141111,wild,141112,captive,3/13/20,51.57142857,3.3943,RZ14,OC10
YR39,M,111,2021,3/9/21,141111,wild,141112,captive,3/13/20,51.57142857,3.3943,RZ14,OC10
YR40,M,111,2021,3/9/21,141111,wild,141112,captive,3/13/20,51.57142857,3.3943,RZ14,OC10
YR67,M,111,2021,4/20/21,141111,wild,141112,captive,3/13/20,57.57142857,3.3943,RZ14,OC10
YR58,M,112,2021,3/30/21,141121,captive,141122,wild,3/13/20,54.57142857,5.0381,OF09,RZ64
YR61,M,112,2021,3/30/21,141121,captive,141122,wild,3/13/20,54.57142857,5.0381,OF09,RZ64
YT06,M,114,2021,2/23/21,141141,captive,141142,wild,3/17/20,49,4.0581,YR17,RZ60
YR42,M,114,2021,3/9/21,141141,captive,141142,wild,3/17/20,51,4.0581,YR17,RZ60
YS06,M,115,2021,1/19/21,141151,captive,141152,captive,3/17/20,44,8.0437,YT06,OC04
YS15,M,117,2021,2/9/21,141171,captive,141172,captive,3/17/20,47,8.199,YX18,OC13
YS16,M,117,2021,2/9/21,141171,captive,141172,captive,3/17/20,47,8.199,YX18,OC13
YS33,M,118,2021,3/9/21,141181,captive,141182,captive,3/17/20,51,8.43555,OG03,YS16
YS56,M,118,2021,4/20/21,141181,captive,141182,captive,3/17/20,57,8.43555,OG03,YS16
YT39,M,120,2021,3/30/21,141201,wild,141202,captive,3/17/20,54,2.7605,RZ50,OB06
YT96,M,120,2021,5/5/21,141201,wild,141202,captive,3/17/20,59.14285714,2.7605,RZ50,OB06
YT02,M,122,2021,2/2/21,141221,captive,141222,captive,3/17/20,46,8.15575,YJ48,OC08
YT28,M,123,2021,3/9/21,141231,captive,141232,wild,3/17/20,51,3.2737,OH02,RZ49
YT40,M,123,2021,3/30/21,141231,captive,141232,wild,3/17/20,54,3.2737,OH02,RZ49
YT82,M,123,2021,4/20/21,141231,captive,141232,wild,3/17/20,57,3.2737,OH02,RZ49
YT54,M,125,2021,3/30/21,141251,captive,141252,captive,3/20/20,53.57142857,7.56565,YL36,OH20
YT37,M,125,2021,3/30/21,141251,captive,141252,captive,3/20/20,53.57142857,7.56565,YL36,OH20
YV01,M,127,2021,1/21/21,141271,captive,141272,captive,3/20/20,43.85714286,8.47215,OD11,YP00
YV57,M,128,2021,3/30/21,141281,captive,141282,wild,3/20/20,53.57142857,5.25295,OG27,RZ65
YV80,M,129,2021,4/20/21,141291,wild,141292,captive,3/20/20,56.57142857,2.96385,RZ57,YR33
YV02,M,130,2021,1/21/21,141301,captive,141302,wild,3/24/20,43.28571429,4.2522,YA83,RZ47
YV52,M,130,2021,3/30/21,141301,captive,141302,wild,3/24/20,53,4.2522,YA83,RZ47
YV75,M,133,2021,4/20/21,141331,captive,141332,captive,3/24/20,56,7.61255,OG04,OF18
YX46,M,134,2021,2/23/21,141341,captive,141342,captive,3/24/20,48,8.03735,YG22,OB01
YX55,M,136,2021,3/9/21,141361,captive,141362,wild,3/26/20,49.71428571,5.0935,YP17,RZ66
YX09,M,137,2021,2/2/21,141371,captive,141372,captive,3/31/20,44,8.0266,YA71,OC20
OA19,M,138,2021,2/2/21,141381,captive,141382,captive,3/31/20,44,6.57375,YD54,YX24
YX28,M,138,2021,2/16/21,141381,captive,141382,captive,3/31/20,46,6.57375,YD54,YX24
YX61,M,139,2021,3/9/21,141391,captive,141392,captive,3/31/20,49,9.48295,YF47,OG33
YX75,M,140,2021,3/16/21,141401,captive,141402,captive,3/31/20,50,6.9761,YI37,OB02
OA73,M,141,2021,2/23/21,141411,captive,141412,wild,3/31/20,47,3.61375,YK20,RZ58
YX07,M,144,2021,1/21/21,141441,captive,141442,captive,3/31/20,42.28571429,7.12915,YL07,OF37
YX29,M,144,2021,2/16/21,141441,captive,141442,captive,3/31/20,46,7.12915,YL07,OF37
OA97,M,148,2021,3/16/21,141481,captive,141482,captive,3/31/20,50,8.55325,OD03,OH26
OA13,M,149,2021,2/2/21,141491,captive,141492,captive,3/31/20,44,8.17455,OG35,OF34
OA44,M,149,2021,2/16/21,141491,captive,141492,captive,3/31/20,46,8.17455,OG35,OF34
OA08,M,153,2021,1/21/21,141531,captive,141532,captive,4/3/20,41.85714286,8.4209,YI46,YA01
OA28,M,153,2021,2/9/21,141531,captive,141532,captive,4/3/20,44.57142857,8.4209,YI46,YA01
OB05,M,154,2021,2/9/21,141541,captive,141542,captive,4/3/20,44.57142857,8.06595,YI36,OH27
OB08,M,154,2021,2/9/21,141541,captive,141542,captive,4/3/20,44.57142857,8.06595,YI36,OH27
OB18,M,155,2021,2/23/21,141551,captive,141552,captive,4/3/20,46.57142857,7.7429,YL30,YD68
OB70,M,155,2021,4/6/21,141551,captive,141552,captive,4/3/20,52.57142857,7.7429,YL30,YD68
OB06,M,157,2021,2/9/21,141571,captive,141572,captive,4/3/20,44.57142857,8.4856,OA29,YS10
OB11,M,157,2021,2/9/21,141571,captive,141572,captive,4/3/20,44.57142857,8.4856,OA29,YS10
OB01,M,158,2021,2/2/21,141581,captive,141582,captive,4/3/20,43.57142857,8.49805,OC01,OC12
OB88,M,163,2021,4/20/21,141631,wild,141632,captive,4/3/20,54.57142857,3.2737,RZ56,OH07
OA09,M,164,2021,1/21/21,141641,captive,141642,captive,4/3/20,41.85714286,7.55615,YJ54,YN27
OC59,M,171,2021,4/6/21,141711,captive,141712,wild,4/7/20,52,3.74975,YN37,RZ44
OC77,M,171,2021,4/20/21,141711,captive,141712,wild,4/7/20,54,3.74975,YN37,RZ44
OC62,M,171,2021,4/6/21,141711,captive,141712,wild,4/7/20,52,3.74975,YN37,RZ44
OC04,M,173,2021,2/2/21,141731,captive,141732,captive,4/7/20,43,8.8987,OD12,YH60
OD40,M,174,2021,3/16/21,141741,captive,141742,wild,4/7/20,49,3.18455,OF49,RZ26
OD76,M,174,2021,4/20/21,141741,captive,141742,wild,4/7/20,54,3.18455,OF49,RZ26
OC03,M,175,2021,2/2/21,141751,captive,141752,captive,4/7/20,43,9.4839,OG24,OF65
GH50,M,176,2021,2/23/21,141761,captive,141762,captive,4/7/20,46,8.77275,OG23,OH12
OC57,M,178,2021,4/6/21,141781,wild,141782,captive,4/7/20,52,3.61375,RZ48,YK28
OC98,M,178,2021,5/5/21,141781,wild,141782,captive,4/7/20,56.14285714,3.61375,RZ48,YK28
OD49,M,184,2021,4/6/21,141841,wild,141842,captive,4/10/20,51.57142857,4.1897,RZ53,YL38
OD12,M,188,2021,2/23/21,141881,captive,141882,captive,4/10/20,45.57142857,8.89625,YL34,OG06
OD16,M,190,2021,2/23/21,141901,captive,141902,captive,4/10/20,45.57142857,8.7036,YC60,YN15
OD69,M,193,2021,4/20/21,141931,captive,141932,wild,4/10/20,53.57142857,5.77125,YT11,RZ22
OF36,M,194,2021,4/6/21,141941,captive,141942,wild,4/14/20,51,4.5818,GC76,RZ00
OF22,M,196,2021,3/16/21,141961,captive,141962,captive,4/14/20,48,9.2847,YF36,YC89
OF21,M,196,2021,3/16/21,141961,captive,141962,captive,4/14/20,48,9.2847,YF36,YC89
OF24,M,198,2021,3/16/21,141981,captive,141982,captive,4/14/20,48,8.01395,YL47,YO30
OF32,M,199,2021,4/6/21,141991,captive,141992,wild,4/14/20,51,5.77125,YT18,RZ32
OF37,M,199,2021,4/6/21,141991,captive,141992,wild,4/14/20,51,5.77125,YT18,RZ32
OF55,M,199,2021,4/20/21,141991,captive,141992,wild,4/14/20,53,5.77125,YT18,RZ32
OF23,M,200,2021,3/16/21,142001,captive,142002,captive,4/14/20,48,8.45485,YD22,YB65
OF17,M,200,2021,3/16/21,142001,captive,142002,captive,4/14/20,48,8.45485,YD22,YB65
OF20,M,202,2021,3/16/21,142021,captive,142022,wild,4/17/20,47.57142857,4.1897,YL12,RZ34
OF25,M,204,2021,4/6/21,142041,wild,142042,captive,4/17/20,50.57142857,3.9707,RZ07,OG16
OG50,M,204,2021,4/6/21,142041,wild,142042,captive,4/17/20,50.57142857,3.9707,RZ07,OG16
OF63,M,204,2021,4/20/21,142041,wild,142042,captive,4/17/20,52.57142857,3.9707,RZ07,OG16
OG20,M,206,2021,3/2/21,142061,captive,142062,captive,4/21/20,45,7.81615,YD53,YK43
OG16,M,206,2021,3/2/21,142061,captive,142062,captive,4/21/20,45,7.81615,YD53,YK43
OH16,M,207,2021,3/16/21,142071,captive,142072,captive,4/21/20,47,7.56275,YH98,YX31
OG34,M,208,2021,3/16/21,142081,captive,142082,captive,4/21/20,47,7.2031,YR44,YR98
OG19,M,209,2021,3/2/21,142091,captive,142092,captive,4/21/20,45,6.80665,YS40,OB11
OG41,M,209,2021,3/16/21,142091,captive,142092,captive,4/21/20,47,6.80665,YS40,OB11
OH22,M,210,2021,3/16/21,142101,captive,142102,captive,4/21/20,47,6.28025,OA37,YR99
OH17,M,212,2021,3/16/21,142121,wild,142122,captive,4/21/20,47,5.24485,RZ74,OF38
OH18,M,212,2021,3/16/21,142121,wild,142122,captive,4/21/20,47,5.24485,RZ74,OF38
OH14,M,212,2021,3/16/21,142121,wild,142122,captive,4/21/20,47,5.24485,RZ74,OF38
OH19,M,213,2021,3/16/21,142131,captive,142132,captive,4/24/20,46.57142857,8.57645,YF68,YB66
OH21,M,213,2021,3/16/21,142131,captive,142132,captive,4/24/20,46.57142857,8.57645,YF68,YB66
OH27,M,214,2021,4/6/21,142141,captive,142142,captive,4/24/20,49.57142857,7.34915,YF62,YV29
OH20,M,215,2021,3/16/21,142151,captive,142152,captive,4/24/20,46.57142857,7.48165,YG95,YJ80
OH26,M,215,2021,4/6/21,142151,captive,142152,captive,4/24/20,49.57142857,7.48165,YG95,YJ80
OJ04,M,218,2021,3/17/21,142181,captive,142182,captive,4/24/20,46.71428571,6.87135,YR37,OB10
OJ22,M,218,2021,4/6/21,142181,captive,142182,captive,4/24/20,49.57142857,6.87135,YR37,OB10
OH60,M,219,2021,4/20/21,142191,captive,142192,wild,4/24/20,51.57142857,4.69775,YS18,RZ41
OI44,M,219,2021,4/27/21,142191,captive,142192,wild,4/24/20,52.57142857,4.69775,YS18,RZ41
OJ09,M,222,2021,3/17/21,142221,captive,142222,captive,4/24/20,46.71428571,8.3667,OH42,YV27
OI16,M,222,2021,4/6/21,142221,captive,142222,captive,4/24/20,49.57142857,8.3667,OH42,YV27
OI19,M,222,2021,4/6/21,142221,captive,142222,captive,4/24/20,49.57142857,8.3667,OH42,YV27
OI09,M,225,2021,3/17/21,142251,wild,142252,captive,4/24/20,46.71428571,4.84765,RZ08,YV35
OI64,M,225,2021,5/4/21,142251,wild,142252,captive,4/24/20,53.57142857,4.84765,RZ08,YV35
OI13,M,226,2021,3/17/21,142261,wild,142262,captive,4/24/20,46.71428571,3.79565,RZ10,YV36
OI25,M,226,2021,4/6/21,142261,wild,142262,captive,4/24/20,49.57142857,3.79565,RZ10,YV36
OJ35,M,226,2021,4/27/21,142261,wild,142262,captive,4/24/20,52.57142857,3.79565,RZ10,YV36
OI35,M,226,2021,4/27/21,142261,wild,142262,captive,4/24/20,52.57142857,3.79565,RZ10,YV36
OJ03,M,228,2021,3/17/21,142281,captive,142282,captive,4/28/20,46.14285714,7.98635,YC56,YN80
OJ20,M,228,2021,4/6/21,142281,captive,142282,captive,4/28/20,49,7.98635,YC56,YN80
OJ06,M,231,2021,3/17/21,142311,captive,142312,captive,4/28/20,46.14285714,8.4573,YH61,YL68
OJ19,M,231,2021,4/6/21,142311,captive,142312,captive,4/28/20,49,8.4573,YH61,YL68
OJ39,M,233,2021,4/27/21,142331,captive,142332,wild,4/28/20,52,3.50025,GC89,RZ29
OL44,M,233,2021,4/27/21,142331,captive,142332,wild,4/28/20,52,3.50025,GC89,RZ29
OK37,M,233,2021,5/4/21,142331,captive,142332,wild,4/28/20,53,3.50025,GC89,RZ29
OJ05,M,234,2021,3/17/21,142341,captive,142342,wild,4/28/20,46.14285714,2.6577,YN77,RZ60
OK13,M,234,2021,3/23/21,142341,captive,142342,wild,4/28/20,47,2.6577,YN77,RZ60
OK14,M,234,2021,3/23/21,142341,captive,142342,wild,4/28/20,47,2.6577,YN77,RZ60
