DateChecked,ID,Sex,PC,BY,BirthDate,Notes,DamGenID,DamSource,SireGenID,SireSource,TimeToRipen,Domestication_Index,DamID,SireID
3/19/21,YX22,F,140,2020,3/31/20,,141401,captive,141402,captive,50.42857143,6.9761,YI37,OB02
3/19/21,YX69,F,137,2020,3/31/20,,141371,captive,141372,captive,50.42857143,8.0266,YA71,OC20
3/19/21,YV09,F,134,2020,3/24/20,,141341,captive,141342,captive,51.42857143,8.03735,YG22,OB01
3/19/21,YP02,F,99,2020,3/13/20,,140991,captive,140992,captive,53,8.68165,YC21,OH10
3/19/21,YN25,F,85,2020,3/10/20,,140851,captive,140852,captive,53.42857143,9.01175,YD39,OG11
3/19/21,YN28,F,85,2020,3/10/20,,140851,captive,140852,captive,53.42857143,9.01175,YD39,OG11
3/19/21,YO26,F,84,2020,3/6/20,,140841,captive,140842,wild,54,5.0381,YN36,RZ22
3/19/21,YN20,F,82,2020,3/6/20,,140821,captive,140822,wild,54,5.77125,YT15,RZ34
3/19/21,YL04,F,71,2020,3/3/20,,140711,captive,140712,captive,54.42857143,7.5835,YA77,YG59
3/19/21,YK26,F,69,2020,2/28/20,,140691,captive,140692,captive,55,9.15745,YT05,YF12
3/19/21,YK15,F,68,2020,2/28/20,,140681,captive,140682,captive,55,8.63915,YS04,YD00
3/19/21,YK20,F,68,2020,2/28/20,,140681,captive,140682,captive,55,8.63915,YS04,YD00
3/19/21,YJ23,F,66,2020,2/28/20,,140661,captive,140662,wild,55,4.5364,YJ53,RZ30
3/19/21,YJ05,F,64,2020,2/25/20,,140641,captive,140642,wild,55.42857143,4.0342,YO14,RZ29
3/19/21,YJ20,F,61,2020,2/25/20,,140611,captive,140612,captive,55.42857143,7.1377,YJ22,YJ10
3/19/21,YJ22,F,60,2020,2/25/20,,140601,captive,140602,wild,55.42857143,5.30445,YG18,RZ35
3/19/21,YI37,F,56,2020,2/21/20,,140561,captive,140562,captive,56,6.98485,YK11,YR14
3/19/21,YJ59,F,54,2020,2/21/20,,140541,wild,140542,captive,56,4.3667,RZ05,YN18
3/19/21,YJ66,F,54,2020,2/21/20,,140541,wild,140542,captive,56,4.3667,RZ05,YN18
3/19/21,YI80,F,53,2020,2/18/20,,140531,captive,140532,captive,56.42857143,8.85695,YO01,YN24
3/19/21,YH57,F,43,2020,2/18/20,,140431,captive,140432,wild,56.42857143,4.3877,YF23,RZ21
3/19/21,YH76,F,43,2020,2/18/20,,140431,captive,140432,wild,56.42857143,4.3877,YF23,RZ21
3/19/21,YF14,F,37,2020,2/14/20,,140371,captive,140372,captive,57,8.75295,YF40,YJ09
3/19/21,YF67,F,37,2020,2/14/20,,140371,captive,140372,captive,57,8.75295,YF40,YJ09
3/19/21,YF68,F,34,2020,2/14/20,,140341,captive,140342,captive,57,7.4873,YD19,OG00
3/19/21,YD92,F,28,2020,2/7/20,,140281,captive,140282,captive,58,7.98925,OA00,YB44
3/19/21,YD41,F,26,2020,2/7/20,,140261,captive,140262,captive,58,8.60595,YG30,YD07
3/19/21,YD70,F,26,2020,2/7/20,,140261,captive,140262,captive,58,8.60595,YG30,YD07
3/19/21,YC93,F,24,2020,2/7/20,,140241,captive,140242,captive,58,9.0198,YF29,YI12
3/19/21,YC54,F,23,2020,2/7/20,,140231,captive,140232,captive,58,7.2744,YC24,YI23
3/19/21,YC52,F,20,2020,2/4/20,,140201,captive,140202,captive,58.42857143,7.4883,YD37,YG44
3/23/21,OI02,F,227,2020,4/24/20,,142271,captive,142272,captive,47.57142857,8.26465,YI73,YV37
3/23/21,OG24,F,208,2020,4/21/20,,142081,captive,142082,captive,48,7.2031,YR44,YR98
3/23/21,OH06,F,208,2020,4/21/20,,142081,captive,142082,captive,48,7.2031,YR44,YR98
3/23/21,OG27,F,206,2020,4/21/20,,142061,captive,142062,captive,48,7.81615,YD53,YK43
3/23/21,OG28,F,205,2020,4/21/20,,142051,captive,142052,captive,48,8.99,YC61,GW69
3/23/21,OD04,F,190,2020,4/10/20,,141901,captive,141902,captive,49.57142857,8.7036,YC60,YN15
3/23/21,OD25,F,190,2020,4/10/20,,141901,captive,141902,captive,49.57142857,8.7036,YC60,YN15
3/23/21,OD21,F,187,2020,4/10/20,,141871,captive,141872,captive,49.57142857,7.7361,YJ52,OA13
3/23/21,OD26,F,187,2020,4/10/20,,141871,captive,141872,captive,49.57142857,7.7361,YJ52,OA13
3/23/21,OC27,F,176,2020,4/7/20,,141761,captive,141762,captive,50,8.77275,OG23,OH12
3/23/21,OC16,F,172,2020,4/7/20,,141721,captive,141722,captive,50,8.54785,OA16,YG04
3/23/21,OC31,F,172,2020,4/7/20,,141721,captive,141722,captive,50,8.54785,OA16,YG04
3/23/21,OC32,F,172,2020,4/7/20,,141721,captive,141722,captive,50,8.54785,OA16,YG04
3/23/21,OC30,F,170,2020,4/7/20,,141701,captive,141702,captive,50,9.08935,YL37,YG61
3/23/21,OB35,F,166,2020,4/7/20,,141661,captive,141662,captive,50,8.1697,YC59,OC05
3/23/21,OB39,F,163,2020,4/3/20,,141631,wild,141632,captive,50.57142857,3.2737,RZ56,OH07
3/23/21,OB27,F,158,2020,4/3/20,,141581,captive,141582,captive,50.57142857,8.49805,OC01,OC12
3/23/21,OB38,F,158,2020,4/3/20,,141581,captive,141582,captive,50.57142857,8.49805,OC01,OC12
3/23/21,OB40,F,158,2020,4/3/20,,141581,captive,141582,captive,50.57142857,8.49805,OC01,OC12
3/23/21,OB41,F,156,2020,4/3/20,,141561,captive,141562,captive,50.57142857,9.24465,YX17,YF41
3/23/21,YX88,F,144,2020,3/31/20,,141441,captive,141442,captive,51,7.12915,YL07,OF37
3/23/21,YX42,F,137,2020,3/31/20,,141371,captive,141372,captive,51,8.0266,YA71,OC20
3/23/21,YX23,F,136,2020,3/26/20,,141361,captive,141362,wild,51.71428571,5.0935,YP17,RZ66
3/23/21,YV06,F,134,2020,3/24/20,,141341,captive,141342,captive,52,8.03735,YG22,OB01
3/23/21,YV21,F,133,2020,3/24/20,,141331,captive,141332,captive,52,7.61255,OG04,OF18
3/23/21,YV13,F,127,2020,3/20/20,,141271,captive,141272,captive,52.57142857,8.47215,OD11,YP00
3/23/21,YT23,F,122,2020,3/17/20,,141221,captive,141222,captive,53,8.15575,YJ48,OC08
3/23/21,YO25,F,82,2020,3/6/20,,140821,captive,140822,wild,54.57142857,5.77125,YT15,RZ34
3/23/21,YL11,F,77,2020,3/3/20,,140771,captive,140772,captive,55,7.386,YR19,YI44
3/23/21,YL34,F,73,2020,3/3/20,,140731,captive,140732,captive,55,8.781,YK04,YV00
3/23/21,YJ19,F,61,2020,2/25/20,,140611,captive,140612,captive,56,7.1377,YJ22,YJ10
3/23/21,YJ25,F,61,2020,2/25/20,,140611,captive,140612,captive,56,7.1377,YJ22,YJ10
3/23/21,YJ62,F,61,2020,2/25/20,,140611,captive,140612,captive,56,7.1377,YJ22,YJ10
3/23/21,YJ58,F,60,2020,2/25/20,,140601,captive,140602,wild,56,5.30445,YG18,RZ35
3/23/21,YJ11,F,54,2020,2/21/20,,140541,wild,140542,captive,56.57142857,4.3667,RZ05,YN18
3/23/21,YJ64,F,54,2020,2/21/20,,140541,wild,140542,captive,56.57142857,4.3667,RZ05,YN18
3/23/21,YG58,F,42,2020,2/18/20,,140421,captive,140422,wild,57,5.13625,YB29,RZ19
3/23/21,YF51,F,37,2020,2/14/20,,140371,captive,140372,captive,57.57142857,8.75295,YF40,YJ09
3/23/21,YF34,F,36,2020,2/14/20,,140361,captive,140362,captive,57.57142857,8.365,YK06,YF05
3/23/21,YG46,F,32,2020,2/14/20,,140321,captive,140322,wild,57.57142857,5.0852,YD42,RZ20
3/23/21,YD01,F,28,2020,2/7/20,,140281,captive,140282,captive,58.57142857,7.98925,OA00,YB44
3/23/21,YD35,F,26,2020,2/7/20,,140261,captive,140262,captive,58.57142857,8.60595,YG30,YD07
3/23/21,YC27,F,23,2020,2/7/20,,140231,captive,140232,captive,58.57142857,7.2744,YC24,YI23
3/23/21,YC91,F,21,2020,2/4/20,,140211,captive,140212,captive,59,9.04465,YH38,YC07
3/23/21,YB12,F,16,2020,2/4/20,,140161,captive,140162,captive,59,6.8867,YG31,YJ44
3/23/21,YA94,F,3,2020,1/28/20,,140031,captive,140032,captive,60,8.0542,YL14,YB13
3/25/21,OG06,F,208,2020,4/21/20,,142081,captive,142082,captive,48.28571429,7.2031,YR44,YR98
3/25/21,OG22,F,208,2020,4/21/20,,142081,captive,142082,captive,48.28571429,7.2031,YR44,YR98
3/25/21,OG00,F,205,2020,4/21/20,,142051,captive,142052,captive,48.28571429,8.99,YC61,GW69
3/25/21,OG02,F,205,2020,4/21/20,,142051,captive,142052,captive,48.28571429,8.99,YC61,GW69
3/25/21,OG08,F,205,2020,4/21/20,,142051,captive,142052,captive,48.28571429,8.99,YC61,GW69
3/25/21,OG12,F,205,2020,4/21/20,,142051,captive,142052,captive,48.28571429,8.99,YC61,GW69
3/25/21,OC11,F,173,2020,4/7/20,,141731,captive,141732,captive,50.28571429,8.8987,OD12,YH60
3/25/21,OB24,F,163,2020,4/3/20,,141631,wild,141632,captive,50.85714286,3.2737,RZ56,OH07
3/25/21,YX38,F,137,2020,3/31/20,,141371,captive,141372,captive,51.28571429,8.0266,YA71,OC20
3/25/21,YR06,F,105,2020,3/13/20,,141051,captive,141052,captive,53.85714286,7.94435,YI02,YL41
3/25/21,YP05,F,97,2020,3/10/20,,140971,captive,140972,captive,54.28571429,8.39795,YR11,OD05
3/25/21,YN10,F,83,2020,3/6/20,,140831,captive,140832,wild,54.85714286,4.47315,YI38,RZ32
3/25/21,YN06,F,79,2020,3/6/20,,140791,captive,140792,captive,54.85714286,6.44675,YJ33,YN48
3/25/21,YK84,F,67,2020,2/28/20,,140671,captive,140672,captive,55.85714286,9.0469,YO12,YB47
3/25/21,YJ27,F,60,2020,2/25/20,,140601,captive,140602,wild,56.28571429,5.30445,YG18,RZ35
3/25/21,YG25,F,38,2020,2/18/20,,140381,wild,140382,captive,57.28571429,4.8296,RZ04,YH13
3/25/21,YC90,F,24,2020,2/7/20,,140241,captive,140242,captive,58.85714286,9.0198,YF29,YI12
3/30/21,OT06,F,284,2020,5/12/20,,142841,captive,142842,captive,46,7.81105,OB13,OK34
3/30/21,OT05,F,281,2020,5/12/20,,142811,captive,142812,captive,46,5.27685,YP40,OK37
3/30/21,OS16,F,277,2020,5/8/20,,142771,captive,142772,wild,46.57142857,3.23755,YK54,RZ45
3/30/21,OR04,F,270,2020,5/5/20,,142701,wild,142702,captive,47,5.30005,RZ13,YV66
3/30/21,OR00,F,265,2020,5/5/20,,142651,captive,142652,captive,47,7.7537,OD17,YO53
3/30/21,OR02,F,265,2020,5/5/20,,142651,captive,142652,captive,47,7.7537,OD17,YO53
3/30/21,OR05,F,264,2020,5/5/20,,142641,captive,142642,captive,47,8.04515,YR82,YD58
3/30/21,OK06,F,240,2020,4/28/20,,142401,captive,142402,captive,48,7.2207,OG48,YD82
3/30/21,OI01,F,227,2020,4/24/20,,142271,captive,142272,captive,48.57142857,8.26465,YI73,YV37
3/30/21,OI04,F,218,2020,4/24/20,,142181,captive,142182,captive,48.57142857,6.87135,YR37,OB10
3/30/21,OH13,F,210,2020,4/21/20,,142101,captive,142102,captive,49,6.28025,OA37,YR99
3/30/21,OG09,F,205,2020,4/21/20,,142051,captive,142052,captive,49,8.99,YC61,GW69
3/30/21,OG01,F,204,2020,4/17/20,,142041,wild,142042,captive,49.57142857,3.9707,RZ07,OG16
3/30/21,OD08,F,193,2020,4/10/20,,141931,captive,141932,wild,50.57142857,5.77125,YT11,RZ22
3/30/21,OD24,F,184,2020,4/10/20,,141841,wild,141842,captive,50.57142857,4.1897,RZ53,YL38
3/30/21,OF02,F,174,2020,4/7/20,,141741,captive,141742,wild,51,3.18455,OF49,RZ26
3/30/21,OC13,F,172,2020,4/7/20,,141721,captive,141722,captive,51,8.54785,OA16,YG04
3/30/21,OC15,F,171,2020,4/7/20,,141711,captive,141712,wild,51,3.74975,YN37,RZ44
3/30/21,OC08,F,170,2020,4/7/20,,141701,captive,141702,captive,51,9.08935,YL37,YG61
3/30/21,OC28,F,170,2020,4/7/20,,141701,captive,141702,captive,51,9.08935,YL37,YG61
3/30/21,OA36,F,148,2020,3/31/20,,141481,captive,141482,captive,52,8.55325,OD03,OH26
3/30/21,YX35,F,136,2020,3/26/20,,141361,captive,141362,wild,52.71428571,5.0935,YP17,RZ66
3/30/21,YR15,F,114,2020,3/17/20,,141141,captive,141142,wild,54,4.0581,YR17,RZ60
3/30/21,YR05,F,105,2020,3/13/20,,141051,captive,141052,captive,54.57142857,7.94435,YI02,YL41
3/30/21,YR08,F,105,2020,3/13/20,,141051,captive,141052,captive,54.57142857,7.94435,YI02,YL41
3/30/21,YR13,F,105,2020,3/13/20,,141051,captive,141052,captive,54.57142857,7.94435,YI02,YL41
3/30/21,YP03,F,98,2020,3/10/20,,140981,captive,140982,wild,55,3.2737,OH04,RZ62
3/30/21,YO14,F,97,2020,3/10/20,,140971,captive,140972,captive,55,8.39795,YR11,OD05
3/30/21,YP18,F,96,2020,3/10/20,,140961,wild,140962,captive,55,3.12425,RZ11,YX12
3/30/21,YO13,F,94,2020,3/10/20,,140941,wild,140942,captive,55,4.3164,RZ39,OA03
3/30/21,YO24,F,82,2020,3/6/20,,140821,captive,140822,wild,55.57142857,5.77125,YT15,RZ34
3/30/21,YN07,F,79,2020,3/6/20,,140791,captive,140792,captive,55.57142857,6.44675,YJ33,YN48
3/30/21,YL32,F,73,2020,3/3/20,,140731,captive,140732,captive,56,8.781,YK04,YV00
3/30/21,YK78,F,67,2020,2/28/20,,140671,captive,140672,captive,56.57142857,9.0469,YO12,YB47
3/30/21,YJ24,F,66,2020,2/28/20,,140661,captive,140662,wild,56.57142857,4.5364,YJ53,RZ30
3/30/21,YJ18,F,54,2020,2/21/20,,140541,wild,140542,captive,57.57142857,4.3667,RZ05,YN18
3/30/21,YJ55,F,54,2020,2/21/20,,140541,wild,140542,captive,57.57142857,4.3667,RZ05,YN18
3/30/21,YJ63,F,54,2020,2/21/20,,140541,wild,140542,captive,57.57142857,4.3667,RZ05,YN18
3/30/21,YI31,F,48,2020,2/18/20,,140481,captive,140482,wild,58,2.7771,YI33,RZ18
3/30/21,YG61,F,43,2020,2/18/20,,140431,captive,140432,wild,58,4.3877,YF23,RZ21
3/30/21,YG66,F,43,2020,2/18/20,,140431,captive,140432,wild,58,4.3877,YF23,RZ21
3/30/21,YG47,F,38,2020,2/18/20,,140381,wild,140382,captive,58,4.8296,RZ04,YH13
3/30/21,YF50,F,36,2020,2/14/20,,140361,captive,140362,captive,58.57142857,8.365,YK06,YF05
3/30/21,YD91,F,27,2020,2/7/20,,140271,captive,140272,captive,59.57142857,9.6255,YH34,YF04
3/30/21,YD88,F,24,2020,2/7/20,,140241,captive,140242,captive,59.57142857,9.0198,YF29,YI12
3/30/21,YC53,F,23,2020,2/7/20,,140231,captive,140232,captive,59.57142857,7.2744,YC24,YI23
3/30/21,YB93,F,10,2020,1/31/20,,140101,captive,140102,captive,60.57142857,7.83175,YK02,YB27
4/6/21,YT48,F,114,2020,3/17/20,,141141,captive,141142,wild,55,4.0581,YR17,RZ60
4/6/21,OV00,F,289,2020,5/15/20,,142891,captive,142892,captive,46.57142857,8.7766,YF57,OK38
4/6/21,OO00,F,250,2020,5/1/20,,142501,captive,142502,captive,48.57142857,7.90845,YV23,YV41
4/6/21,ON00,F,248,2020,5/1/20,,142481,captive,142482,captive,48.57142857,9.1372,YS41,YN82
4/6/21,ON06,F,248,2020,5/1/20,,142481,captive,142482,captive,48.57142857,9.1372,YS41,YN82
4/6/21,OL16,F,244,2020,5/1/20,,142441,captive,142442,captive,48.57142857,8.43285,YF60,YK40
4/6/21,OL18,F,244,2020,5/1/20,,142441,captive,142442,captive,48.57142857,8.43285,YF60,YK40
4/6/21,OK01,F,238,2020,4/28/20,,142381,captive,142382,captive,49,8.71875,YV49,YF07
4/6/21,OI03,F,227,2020,4/24/20,,142271,captive,142272,captive,49.57142857,8.26465,YI73,YV37
4/6/21,OH01,F,219,2020,4/24/20,,142191,captive,142192,wild,49.57142857,4.69775,YS18,RZ41
4/6/21,OH11,F,216,2020,4/24/20,,142161,captive,142162,captive,49.57142857,7.33645,YI40,YT62
4/6/21,OH03,F,212,2020,4/21/20,,142121,wild,142122,captive,50,5.24485,RZ74,OF38
4/6/21,OH04,F,212,2020,4/21/20,,142121,wild,142122,captive,50,5.24485,RZ74,OF38
4/6/21,OG07,F,205,2020,4/21/20,,142051,captive,142052,captive,50,8.99,YC61,GW69
4/6/21,OG23,F,205,2020,4/21/20,,142051,captive,142052,captive,50,8.99,YC61,GW69
4/6/21,YV41,F,127,2020,3/20/20,,141271,captive,141272,captive,54.57142857,8.47215,OD11,YP00
4/6/21,YV43,F,127,2020,3/20/20,,141271,captive,141272,captive,54.57142857,8.47215,OD11,YP00
4/6/21,YV45,F,127,2020,3/20/20,,141271,captive,141272,captive,54.57142857,8.47215,OD11,YP00
4/6/21,YT49,F,122,2020,3/17/20,,141221,captive,141222,captive,55,8.15575,YJ48,OC08
4/6/21,YS39,F,115,2020,3/17/20,,141151,captive,141152,captive,55,8.0437,YT06,OC04
4/6/21,YR48,F,105,2020,3/13/20,,141051,captive,141052,captive,55.57142857,7.94435,YI02,YL41
4/6/21,YP21,F,103,2020,3/13/20,,141031,captive,141032,captive,55.57142857,9.22095,YF44,OG05
4/6/21,YP38,F,103,2020,3/13/20,,141031,captive,141032,captive,55.57142857,9.22095,YF44,OG05
4/6/21,YP40,F,103,2020,3/13/20,,141031,captive,141032,captive,55.57142857,9.22095,YF44,OG05
4/6/21,YO27,F,97,2020,3/10/20,,140971,captive,140972,captive,56,8.39795,YR11,OD05
4/6/21,YO31,F,94,2020,3/10/20,,140941,wild,140942,captive,56,4.3164,RZ39,OA03
4/6/21,YO47,F,89,2020,3/10/20,,140891,captive,140892,wild,56,5.19335,YT17,RZ27
4/6/21,YO48,F,84,2020,3/6/20,,140841,captive,140842,wild,56.57142857,5.0381,YN36,RZ22
4/6/21,YN04,F,79,2020,3/6/20,,140791,captive,140792,captive,56.57142857,6.44675,YJ33,YN48
4/6/21,YN41,F,79,2020,3/6/20,,140791,captive,140792,captive,56.57142857,6.44675,YJ33,YN48
4/6/21,YL24,F,78,2020,3/6/20,,140781,captive,140782,captive,56.57142857,8.83375,YB28,YS08
4/6/21,YL47,F,77,2020,3/3/20,,140771,captive,140772,captive,57,7.386,YR19,YI44
4/6/21,YL48,F,76,2020,3/3/20,,140761,wild,140762,captive,57,2.7771,RZ06,YI41
4/6/21,YL28,F,73,2020,3/3/20,,140731,captive,140732,captive,57,8.781,YK04,YV00
4/6/21,YL45,F,73,2020,3/3/20,,140731,captive,140732,captive,57,8.781,YK04,YV00
4/6/21,YL49,F,72,2020,3/3/20,,140721,captive,140722,captive,57,7.73265,YB45,YL20
4/6/21,YJ91,F,54,2020,2/21/20,,140541,wild,140542,captive,58.57142857,4.3667,RZ05,YN18
4/6/21,YJ92,F,54,2020,2/21/20,,140541,wild,140542,captive,58.57142857,4.3667,RZ05,YN18
4/6/21,YG79,F,43,2020,2/18/20,,140431,captive,140432,wild,59,4.3877,YF23,RZ21
4/6/21,YG80,F,43,2020,2/18/20,,140431,captive,140432,wild,59,4.3877,YF23,RZ21
4/6/21,YF87,F,37,2020,2/14/20,,140371,captive,140372,captive,59.57142857,8.75295,YF40,YJ09
4/6/21,YA43,F,8,2020,1/28/20,,140081,captive,140082,captive,62,9.36405,YB01,YB18
4/6/21,YA95,F,8,2020,1/28/20,,140081,captive,140082,captive,62,9.36405,YB01,YB18
4/9/21,OR03,F,271,2020,5/5/20,,142711,wild,142712,captive,48.42857143,5.15965,RZ39,OA43
4/9/21,OP01,F,262,2020,5/5/20,,142621,captive,142622,captive,48.42857143,8.91895,YO02,YS97
4/9/21,OH09,F,216,2020,4/24/20,,142161,captive,142162,captive,50,7.33645,YI40,YT62
4/9/21,OF04,F,200,2020,4/14/20,,142001,captive,142002,captive,51.42857143,8.45485,YD22,YB65
4/9/21,OB34,F,163,2020,4/3/20,,141631,wild,141632,captive,53,3.2737,RZ56,OH07
4/9/21,YT10,F,123,2020,3/17/20,,141231,captive,141232,wild,55.42857143,3.2737,OH02,RZ49
4/9/21,YT53,F,120,2020,3/17/20,,141201,wild,141202,captive,55.42857143,2.7605,RZ50,OB06
4/9/21,YT16,F,114,2020,3/17/20,,141141,captive,141142,wild,55.42857143,4.0581,YR17,RZ60
4/9/21,YR07,F,98,2020,3/10/20,,140981,captive,140982,wild,56.42857143,3.2737,OH04,RZ62
4/9/21,YO44,F,96,2020,3/10/20,,140961,wild,140962,captive,56.42857143,3.12425,RZ11,YX12
4/9/21,YN05,F,88,2020,3/10/20,,140881,captive,140882,captive,56.42857143,9.25315,YP16,OA06
4/9/21,YL46,F,72,2020,3/3/20,,140721,captive,140722,captive,57.42857143,7.73265,YB45,YL20
4/9/21,YJ09,F,64,2020,2/25/20,,140641,captive,140642,wild,58.42857143,4.0342,YO14,RZ29
4/9/21,YJ93,F,62,2020,2/25/20,,140621,captive,140622,wild,58.42857143,4.145,YR12,RZ33
4/9/21,YJ60,F,54,2020,2/21/20,,140541,wild,140542,captive,59,4.3667,RZ05,YN18
4/9/21,YG65,F,43,2020,2/18/20,,140431,captive,140432,wild,59.42857143,4.3877,YF23,RZ21
4/9/21,YG81,F,43,2020,2/18/20,,140431,captive,140432,wild,59.42857143,4.3877,YF23,RZ21
4/13/21,OL23,F,244,2020,5/1/20,,142441,captive,142442,captive,49.57142857,8.43285,YF60,YK40
4/13/21,OL20,F,243,2020,5/1/20,,142431,captive,142432,captive,49.57142857,7.3096,YA98,OC18
4/13/21,OK16,F,238,2020,4/28/20,,142381,captive,142382,captive,50,8.71875,YV49,YF07
4/13/21,OI30,F,226,2020,4/24/20,,142261,wild,142262,captive,50.57142857,3.79565,RZ10,YV36
4/13/21,OJ28,F,218,2020,4/24/20,,142181,captive,142182,captive,50.57142857,6.87135,YR37,OB10
4/13/21,OH12,F,216,2020,4/24/20,,142161,captive,142162,captive,50.57142857,7.33645,YI40,YT62
4/13/21,OH43,F,216,2020,4/24/20,,142161,captive,142162,captive,50.57142857,7.33645,YI40,YT62
4/13/21,OH40,F,210,2020,4/21/20,,142101,captive,142102,captive,51,6.28025,OA37,YR99
4/13/21,OG21,F,207,2020,4/21/20,,142071,captive,142072,captive,51,7.56275,YH98,YX31
4/13/21,OG42,F,205,2020,4/21/20,,142051,captive,142052,captive,51,8.99,YC61,GW69
4/13/21,OF41,F,200,2020,4/14/20,,142001,captive,142002,captive,52,8.45485,YD22,YB65
4/13/21,OF44,F,200,2020,4/14/20,,142001,captive,142002,captive,52,8.45485,YD22,YB65
4/13/21,OF39,F,198,2020,4/14/20,,141981,captive,141982,captive,52,8.01395,YL47,YO30
4/13/21,OF42,F,198,2020,4/14/20,,141981,captive,141982,captive,52,8.01395,YL47,YO30
4/13/21,OD56,F,190,2020,4/10/20,,141901,captive,141902,captive,52.57142857,8.7036,YC60,YN15
4/13/21,OF45,F,187,2020,4/10/20,,141871,captive,141872,captive,52.57142857,7.7361,YJ52,OA13
4/13/21,OD23,F,184,2020,4/10/20,,141841,wild,141842,captive,52.57142857,4.1897,RZ53,YL38
4/13/21,OC50,F,174,2020,4/7/20,,141741,captive,141742,wild,53,3.18455,OF49,RZ26
4/13/21,OD22,F,174,2020,4/7/20,,141741,captive,141742,wild,53,3.18455,OF49,RZ26
4/13/21,OC05,F,173,2020,4/7/20,,141731,captive,141732,captive,53,8.8987,OD12,YH60
4/13/21,OC49,F,171,2020,4/7/20,,141711,captive,141712,wild,53,3.74975,YN37,RZ44
4/13/21,OC51,F,171,2020,4/7/20,,141711,captive,141712,wild,53,3.74975,YN37,RZ44
4/13/21,OC52,F,171,2020,4/7/20,,141711,captive,141712,wild,53,3.74975,YN37,RZ44
4/13/21,YX97,F,139,2020,3/31/20,,141391,captive,141392,captive,54,9.48295,YF47,OG33
4/13/21,YT52,F,123,2020,3/17/20,,141231,captive,141232,wild,56,3.2737,OH02,RZ49
4/13/21,YP19,F,104,2020,3/13/20,,141041,captive,141042,captive,56.57142857,8.4629,YI03,OF13
4/13/21,YP22,F,104,2020,3/13/20,,141041,captive,141042,captive,56.57142857,8.4629,YI03,OF13
4/13/21,YO23,F,89,2020,3/10/20,,140891,captive,140892,wild,57,5.19335,YT17,RZ27
4/13/21,YO29,F,82,2020,3/6/20,,140821,captive,140822,wild,57.57142857,5.77125,YT15,RZ34
4/13/21,YG59,F,43,2020,2/18/20,,140431,captive,140432,wild,60,4.3877,YF23,RZ21
4/13/21,YG30,F,38,2020,2/18/20,,140381,wild,140382,captive,60,4.8296,RZ04,YH13
4/13/21,YD71,F,26,2020,2/7/20,,140261,captive,140262,captive,61.57142857,8.60595,YG30,YD07
4/13/21,YB33,F,11,2020,1/31/20,,140111,captive,140112,captive,62.57142857,8.25905,YN04,YC15
4/13/21,YA41,F,8,2020,1/28/20,,140081,captive,140082,captive,63,9.36405,YB01,YB18
4/16/21,OV06,F,289,2020,5/15/20,,142891,captive,142892,captive,48,8.7766,YF57,OK38
4/16/21,OT03,F,282,2020,5/12/20,,142821,captive,142822,captive,48.42857143,6.9009,YP20,OA54
4/16/21,OH39,F,219,2020,4/24/20,,142191,captive,142192,wild,51,4.69775,YS18,RZ41
4/16/21,OG48,F,212,2020,4/21/20,,142121,wild,142122,captive,51.42857143,5.24485,RZ74,OF38
4/16/21,OH37,F,210,2020,4/21/20,,142101,captive,142102,captive,51.42857143,6.28025,OA37,YR99
4/16/21,OG26,F,205,2020,4/21/20,,142051,captive,142052,captive,51.42857143,8.99,YC61,GW69
4/16/21,OG43,F,205,2020,4/21/20,,142051,captive,142052,captive,51.42857143,8.99,YC61,GW69
4/16/21,OF40,F,200,2020,4/14/20,,142001,captive,142002,captive,52.42857143,8.45485,YD22,YB65
4/16/21,OF43,F,200,2020,4/14/20,,142001,captive,142002,captive,52.42857143,8.45485,YD22,YB65
4/16/21,OB59,F,166,2020,4/7/20,,141661,captive,141662,captive,53.42857143,8.1697,YC59,OC05
4/16/21,YT22,F,124,2020,3/17/20,,141241,captive,141242,captive,56.42857143,8.72875,OH17,OA04
4/16/21,YT07,F,114,2020,3/17/20,,141141,captive,141142,wild,56.42857143,4.0581,YR17,RZ60
4/16/21,YR27,F,105,2020,3/13/20,,141051,captive,141052,captive,57,7.94435,YI02,YL41
4/16/21,YN43,F,88,2020,3/10/20,,140881,captive,140882,captive,57.42857143,9.25315,YP16,OA06
4/16/21,YO03,F,82,2020,3/6/20,,140821,captive,140822,wild,58,5.77125,YT15,RZ34
4/16/21,YG64,F,43,2020,2/18/20,,140431,captive,140432,wild,60.42857143,4.3877,YF23,RZ21
4/16/21,YD02,F,25,2020,2/7/20,,140251,captive,140252,captive,62,8.91995,YF32,YI17
4/16/21,YC77,F,21,2020,2/4/20,,140211,captive,140212,captive,62.42857143,9.04465,YH38,YC07
4/16/21,YB82,F,17,2020,2/4/20,,140171,captive,140172,wild,62.42857143,3.34865,YJ35,RZ00
4/20/21,OV04,F,289,2020,5/15/20,,142891,captive,142892,captive,48.57142857,8.7766,YF57,OK38
